,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,pass_success,total_shots,shot_accuracy,shot_off_target,shot_on_target,accurate_long_balls,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
139,1,0,0.7478991596638656,0,2,1,2,13,0.6190476190476191,0,0.0,0,0,7,0,15,21,28,0,0,2,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,6.9
140,4,2,0.7478991596638656,1,4,0,2,14,0.4375,0,0.0,0,0,9,0,27,32,44,0,2,1,0,0,0,0,3,0,0,9,0,0,1,0,0,0,0,7.7
141,1,0,0.7478991596638656,0,3,3,8,6,0.5454545454545454,0,0.0,0,0,5,0,10,11,25,0,0,1,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,6.6
142,4,0,0.7478991596638656,0,7,5,12,18,0.6923076923076923,0,0.0,0,0,0,0,8,26,47,1,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,6.8
143,3,4,0.7478991596638656,0,4,2,3,9,0.3333333333333333,0,0.0,0,0,9,0,27,27,38,0,2,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,6.2
144,0,0,0.7478991596638656,0,1,0,3,20,0.7692307692307693,0,0.0,0,0,5,0,11,26,30,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.8
145,0,0,0.7478991596638656,0,2,0,7,11,0.6111111111111112,0,0.0,0,0,4,0,11,18,29,0,1,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,5.4
146,2,0,0.7478991596638656,1,3,3,2,11,0.6470588235294118,0,0.0,0,0,10,0,15,17,24,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,8.1
147,3,0,0.7478991596638656,0,4,3,6,12,0.5714285714285714,0,0.0,0,0,2,0,11,21,31,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6.6
148,1,0,0.7478991596638656,0,2,2,7,16,0.7619047619047619,0,0.0,0,0,0,0,5,21,33,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.5
149,1,0,0.7478991596638656,0,2,1,1,10,0.4761904761904762,0,0.0,0,0,8,0,18,21,24,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6.5
150,1,0,0.7478991596638656,1,3,2,0,10,0.3225806451612903,0,0.0,0,0,10,0,31,31,38,1,1,2,0,0,0,1,2,0,0,6,0,0,1,0,0,0,0,7.6
151,1,0,0.7478991596638656,0,2,1,9,20,0.7142857142857143,0,0.0,0,0,3,0,11,28,40,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,6.1
152,1,0,0.7478991596638656,0,4,4,4,11,0.3548387096774194,0,0.0,0,0,6,0,25,31,42,0,0,1,0,0,0,1,1,0,0,10,1,1,0,0,0,0,0,5.2
153,5,0,0.7478991596638656,1,6,4,4,9,0.3,0,0.0,0,0,6,0,27,30,43,0,1,2,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0,6.8
154,1,0,0.7478991596638656,0,4,4,8,28,0.8235294117647058,0,0.0,0,0,7,0,13,34,47,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6.0
155,0,0,0.7478991596638656,0,3,3,0,13,0.37142857142857133,0,0.0,0,0,13,0,35,35,38,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6.4
156,3,0,0.7478991596638656,0,5,5,4,11,0.9166666666666666,0,0.0,0,0,0,0,1,12,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.4
157,2,0,0.7478991596638656,0,3,1,3,12,0.42857142857142855,0,0.0,0,0,9,0,25,28,34,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.8
158,1,0,0.7478991596638656,0,1,1,11,31,0.6078431372549019,0,0.0,0,0,5,0,25,51,66,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5.5
159,0,0,0.7478991596638656,1,1,1,2,18,0.45,0,0.0,0,0,7,0,29,40,46,0,2,2,0,0,0,0,2,0,0,10,0,0,1,0,0,0,0,7.7
160,0,0,0.7478991596638656,0,0,0,2,11,0.36666666666666653,0,0.0,0,0,10,0,29,30,37,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.0
161,0,0,0.7478991596638656,0,0,0,1,4,0.3333333333333333,0,0.0,0,0,4,0,12,12,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4.3
162,4,3,0.7478991596638656,1,4,2,5,15,0.7142857142857143,0,0.0,0,0,3,0,8,21,32,0,1,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5.9
163,0,0,0.7478991596638656,0,0,0,9,8,0.3809523809523809,0,0.0,0,0,6,0,19,21,35,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.3
164,1,0,0.7478991596638656,0,1,1,5,23,0.71875,0,0.0,0,0,2,0,11,32,40,0,1,0,0,0,0,0,2,0,0,9,0,0,1,0,0,0,0,6.3
165,5,0,0.7478991596638656,1,9,5,9,9,0.45,0,0.0,0,0,7,0,18,20,43,0,2,3,0,0,0,0,2,0,0,16,0,0,0,0,0,0,0,8.3
166,1,0,0.7478991596638656,0,2,1,2,20,0.7407407407407407,0,0.0,0,0,5,0,11,27,32,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.9
167,0,0,0.7478991596638656,0,2,2,7,21,0.9130434782608696,0,0.0,0,0,2,0,4,23,33,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.0
168,1,0,0.7478991596638656,1,3,1,3,19,0.95,0,0.0,0,0,1,0,2,20,28,0,1,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,5.6
169,0,0,0.7478991596638656,0,0,0,3,15,0.4838709677419355,0,0.0,0,0,13,0,29,31,34,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.8
170,2,0,0.7478991596638656,1,3,3,3,15,0.5357142857142857,0,0.0,0,0,9,0,21,28,38,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.1
171,1,0,0.7478991596638656,0,3,3,5,9,0.4090909090909091,0,0.0,0,0,7,0,20,22,30,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.7
172,3,0,0.7478991596638656,0,5,2,13,12,0.7058823529411765,0,0.0,0,0,3,0,8,17,37,0,1,0,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,5.7
173,0,0,0.7478991596638656,1,0,0,12,14,0.5384615384615384,0,0.0,0,0,2,0,14,26,44,0,3,3,0,0,0,0,3,0,0,13,0,0,1,0,0,0,0,6.4
174,0,0,0.7478991596638656,0,1,1,7,35,0.875,0,0.0,0,0,1,0,6,40,48,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,5.3
175,1,0,0.7478991596638656,1,2,2,3,17,0.6296296296296297,0,0.0,0,0,10,0,20,27,34,0,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,7.5
176,1,0,0.7478991596638656,0,1,0,6,31,0.9117647058823528,0,0.0,0,0,3,0,6,34,41,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.3
177,2,0,0.7478991596638656,0,4,4,3,13,0.7647058823529411,0,0.0,0,0,7,0,11,17,24,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8.1
178,0,0,0.7478991596638656,0,2,2,4,16,0.6666666666666666,0,0.0,0,0,3,0,11,24,32,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5.2
179,1,0,0.7478991596638656,0,1,0,6,15,0.6,0,0.0,0,0,3,0,13,25,33,0,0,0,0,0,0,1,0,1,0,8,0,0,0,0,0,1,0,5.1
180,2,0,0.7478991596638656,0,8,5,3,5,0.15625,0,0.0,0,0,5,0,32,32,43,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8.0
181,3,0,0.7478991596638656,0,3,2,6,10,0.5555555555555556,0,0.0,0,0,8,0,16,18,30,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6.8
182,2,0,0.7478991596638656,0,5,4,5,11,0.4782608695652174,0,0.0,0,0,4,0,16,23,35,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.7
183,1,0,0.7478991596638656,0,1,0,8,17,0.8947368421052632,0,0.0,0,0,6,0,8,19,30,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.8
184,1,0,0.7478991596638656,0,1,1,5,30,0.9090909090909092,0,0.0,0,0,3,0,6,33,40,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.5
185,0,0,0.7478991596638656,0,1,0,5,12,0.8571428571428571,0,0.0,0,0,4,0,6,14,22,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,6.1
186,0,0,0.7478991596638656,0,0,0,4,23,0.6052631578947368,0,0.0,0,0,10,0,25,38,43,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,6.8
187,2,0,0.7478991596638656,0,2,1,5,26,0.7878787878787878,0,0.0,0,0,10,0,17,33,42,1,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,4.5
188,0,0,0.7478991596638656,0,1,1,1,20,1.0,0,0.0,0,0,1,0,1,20,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.8
189,1,0,0.7478991596638656,0,1,1,3,6,0.3,0,0.0,0,0,4,0,18,20,24,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.8
190,3,0,0.7478991596638656,0,4,1,3,11,0.6470588235294118,0,0.0,0,0,4,0,10,17,24,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7.3
191,1,0,0.7478991596638656,0,1,1,2,9,1.0,0,0.0,0,0,2,0,2,9,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.5
192,1,0,0.7478991596638656,2,2,2,6,19,0.6333333333333333,0,0.0,0,0,2,0,12,30,42,0,1,2,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,4.4
193,1,0,0.7478991596638656,0,2,2,3,19,0.6551724137931034,0,0.0,0,0,13,0,23,29,34,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.5
194,1,0,0.7478991596638656,0,2,1,4,12,0.4444444444444444,0,0.0,0,0,9,0,24,27,36,0,0,0,0,0,0,1,1,0,0,10,0,0,1,0,0,0,0,5.6
195,0,0,0.7478991596638656,1,2,1,5,23,0.8518518518518519,0,0.0,0,0,2,0,6,27,36,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.0
196,0,0,0.7478991596638656,2,0,0,4,28,0.8235294117647058,0,0.0,0,0,4,0,10,34,40,0,1,2,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,7.0
197,3,0,0.7478991596638656,1,7,6,1,16,0.6153846153846154,0,0.0,0,0,10,0,20,26,40,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6.5
198,2,2,0.7478991596638656,2,5,1,2,23,0.5476190476190477,0,0.0,0,0,8,0,27,42,52,0,1,2,1,0,0,1,1,0,0,9,0,0,0,0,0,1,0,6.2
199,1,0,0.7478991596638656,0,1,1,4,8,0.6153846153846154,0,0.0,0,0,1,0,6,13,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.8
200,1,0,0.7478991596638656,0,2,1,1,11,0.3793103448275862,0,0.0,0,0,6,0,24,29,33,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.5
201,3,0,0.7478991596638656,0,6,4,5,10,0.5555555555555556,0,0.0,0,0,3,0,11,18,32,0,0,0,0,0,0,2,1,1,0,7,1,1,0,0,0,1,0,7.3
202,1,0,0.7478991596638656,3,4,2,8,23,0.71875,0,0.0,0,0,6,0,15,32,48,0,1,3,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,7.7
203,1,0,0.7478991596638656,0,3,2,4,33,0.825,0,0.0,0,0,8,0,13,40,47,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.0
204,3,0,0.7478991596638656,0,4,3,4,10,0.43478260869565216,0,0.0,0,0,7,0,20,23,31,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6.5
205,0,0,0.7478991596638656,0,2,1,8,27,0.9642857142857144,0,0.0,0,0,1,0,2,28,39,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,7.1
206,1,0,0.7478991596638656,0,1,1,3,22,0.8461538461538461,0,0.0,0,0,4,0,7,26,32,0,0,1,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,6.5
207,4,3,0.7478991596638656,1,7,5,2,18,0.6,0,0.0,0,0,9,0,21,30,44,0,1,3,0,0,0,0,2,0,0,7,0,0,1,0,0,0,0,6.5
208,1,0,0.7478991596638656,0,2,2,2,14,0.6086956521739131,0,0.0,0,0,12,0,21,23,28,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.0
209,1,0,0.7478991596638656,0,5,3,1,9,0.42857142857142855,0,0.0,0,0,7,0,18,21,29,0,0,0,0,0,0,0,2,0,0,9,0,0,1,0,0,0,0,7.9
210,2,0,0.7478991596638656,0,3,2,1,17,0.5666666666666667,0,0.0,0,0,16,0,29,30,36,0,1,0,0,0,0,0,1,0,0,9,0,0,1,0,0,1,0,6.7
211,1,0,0.7478991596638656,0,2,2,2,8,0.3809523809523809,0,0.0,0,0,5,0,18,21,26,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7.5
212,1,6,0.7478991596638656,0,5,3,4,10,0.4166666666666667,0,0.0,0,0,8,0,21,24,35,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3.5
213,1,0,0.7478991596638656,0,2,2,5,15,0.6,0,0.0,0,0,2,0,11,25,33,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4.1
214,1,0,0.7478991596638656,1,1,0,3,22,0.7586206896551724,0,0.0,0,0,2,0,9,29,34,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.4
215,3,0,0.7478991596638656,0,3,3,2,11,0.5,0,0.0,0,0,5,0,15,22,30,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,6.4
216,1,0,0.7478991596638656,0,2,2,5,22,0.6111111111111112,0,0.0,0,0,6,0,20,36,44,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,7.5
217,4,2,0.7478991596638656,0,7,4,4,25,0.78125,0,0.0,0,0,6,0,12,32,43,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.2
218,2,0,0.7478991596638656,0,3,1,5,11,0.9166666666666666,0,0.0,0,0,1,0,2,12,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.3
219,2,0,0.7478991596638656,0,2,1,4,9,0.3461538461538461,0,0.0,0,0,7,0,24,26,34,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7.7
220,3,0,0.7478991596638656,0,5,5,11,11,0.4782608695652174,0,0.0,0,0,2,0,14,23,40,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,6.7
221,0,0,0.7478991596638656,0,0,0,4,9,0.6,0,0.0,0,0,1,0,7,15,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5.5
222,1,0,0.7478991596638656,0,2,1,7,20,0.7142857142857143,0,0.0,0,0,0,0,8,28,38,0,0,0,0,1,1,0,1,0,0,9,0,0,0,0,0,0,0,6.4
223,0,0,0.7478991596638656,0,2,1,6,26,0.7647058823529411,0,0.0,0,0,11,0,18,34,45,0,1,1,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,6.2
224,3,0,0.7478991596638656,1,7,6,10,11,0.4230769230769231,0,0.0,0,0,9,0,24,26,45,0,1,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,8.5
225,1,0,0.7478991596638656,0,4,1,5,33,0.75,0,0.0,0,0,6,1,17,44,53,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8.1
226,0,0,0.7478991596638656,0,2,2,6,12,0.8571428571428571,0,0.0,0,0,2,0,4,14,22,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.2
227,1,0,0.7478991596638656,0,3,1,1,15,0.4838709677419355,0,0.0,0,0,13,0,29,31,38,0,0,2,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,8.0
228,0,0,0.7478991596638656,2,3,3,4,22,0.5789473684210527,0,0.0,0,0,3,0,18,38,47,0,1,2,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,7.3
229,1,0,0.7478991596638656,0,1,1,2,10,0.43478260869565216,0,0.0,0,0,6,0,19,23,27,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4.7
230,2,0,0.7478991596638656,1,4,3,0,14,0.4,0,0.0,0,0,14,0,35,35,41,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.8
231,0,0,0.7478991596638656,0,2,2,4,11,0.5789473684210527,0,0.0,0,0,10,0,18,19,27,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.8
232,1,0,0.7478991596638656,1,1,1,5,23,0.7931034482758621,0,0.0,0,0,9,0,15,29,40,0,3,3,0,0,0,0,3,0,0,6,0,0,1,0,0,0,0,6.5
233,4,0,0.7478991596638656,0,7,3,3,17,0.53125,0,0.0,0,0,10,0,25,32,46,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7.9
234,0,0,0.7478991596638656,1,1,1,2,21,0.6176470588235294,0,0.0,0,0,5,0,18,34,40,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,5.5
235,0,0,0.7478991596638656,1,1,1,4,20,0.9090909090909092,0,0.0,0,0,5,0,7,22,31,0,2,2,0,0,0,0,3,0,0,4,0,0,1,0,0,1,0,6.3
236,4,0,0.7478991596638656,0,4,4,0,10,0.3125,0,0.0,0,0,10,0,32,32,38,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,8.1
237,2,0,0.7478991596638656,0,4,4,4,18,0.8571428571428571,0,0.0,0,0,13,0,16,21,30,0,0,0,0,0,0,0,1,0,0,10,0,0,1,0,0,0,0,6.4
238,0,0,0.7478991596638656,0,0,0,7,19,0.7307692307692307,0,0.0,0,0,2,0,7,26,33,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4.8
239,0,2,0.7478991596638656,0,0,0,1,13,0.8125,0,0.0,0,0,2,0,5,16,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5.0
240,1,0,0.7478991596638656,0,1,0,4,20,0.7142857142857143,0,0.0,0,0,10,0,18,28,35,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6.1
241,0,0,0.7478991596638656,1,4,3,9,9,0.3333333333333333,0,0.0,0,0,7,0,25,27,41,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,5.3
242,0,0,0.7478991596638656,0,4,4,2,13,0.3611111111111111,0,0.0,0,0,11,0,34,36,44,2,0,1,0,0,0,2,0,0,0,11,0,0,0,0,0,0,0,5.2
243,0,0,0.7478991596638656,1,2,1,2,9,0.39130434782608703,0,0.0,0,0,6,0,20,23,28,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.1
244,2,0,0.7478991596638656,1,3,1,7,21,0.75,0,0.0,0,0,6,0,13,28,44,0,1,2,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,5.0
245,0,0,0.7478991596638656,0,1,1,2,34,0.8095238095238095,0,0.0,0,0,6,0,13,42,45,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5.1
246,2,0,0.7478991596638656,0,4,3,5,36,0.8181818181818182,0,0.0,0,0,6,0,14,44,54,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8.0
247,0,0,0.7478991596638656,0,4,4,3,14,1.0,0,0.0,0,0,0,0,0,14,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6.9
248,1,0,0.7478991596638656,0,4,3,3,13,0.5416666666666666,0,0.0,0,0,10,0,21,24,31,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.4
249,3,0,0.7478991596638656,1,6,3,4,11,0.44,0,0.0,0,0,6,0,20,25,39,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,8.9
250,1,0,0.7478991596638656,1,2,2,2,14,0.4375,0,0.0,0,0,13,0,31,32,38,0,0,1,0,0,0,0,1,0,0,8,0,0,1,0,0,0,0,5.0
251,2,0,0.7478991596638656,1,4,3,3,18,0.75,0,0.0,0,0,17,0,22,24,35,0,1,1,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,5.5
252,1,0,0.7478991596638656,0,2,1,5,15,0.7894736842105263,0,0.0,0,0,0,0,3,19,27,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.5
253,5,0,0.7478991596638656,1,7,6,8,22,0.7857142857142857,0,0.0,0,0,4,0,10,28,45,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,7.7
254,0,0,0.7478991596638656,0,1,1,9,35,0.8536585365853658,0,0.0,0,0,10,0,16,41,52,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5.7
255,0,0,0.7478991596638656,0,1,1,1,24,0.7741935483870968,0,0.0,0,0,7,0,14,31,34,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5.2
256,0,0,0.7478991596638656,0,1,1,7,11,0.4782608695652174,0,0.0,0,0,6,0,18,23,36,0,0,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,5.3
257,0,0,0.7478991596638656,0,0,0,1,21,0.9545454545454546,0,0.0,0,0,3,0,4,22,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.7
258,3,0,0.7478991596638656,0,5,3,5,18,0.4864864864864865,0,0.0,0,0,10,0,28,37,47,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6.7
259,1,0,0.7478991596638656,3,1,1,2,13,0.4482758620689655,0,0.0,0,0,12,0,28,29,36,0,1,3,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,6.7
260,1,2,0.7478991596638656,1,4,3,3,21,0.5833333333333334,0,0.0,0,0,6,0,21,36,44,0,1,1,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,4.9
261,1,0,0.7478991596638656,0,3,1,3,9,0.5294117647058824,0,0.0,0,0,7,0,15,17,26,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7.9
262,1,0,0.7478991596638656,0,3,3,3,20,0.8695652173913043,0,0.0,0,0,7,0,10,23,32,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6.2
263,1,0,0.7478991596638656,1,4,4,3,7,0.3043478260869565,0,0.0,0,0,5,0,21,23,36,0,1,2,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,8.1
264,2,0,0.7478991596638656,1,3,2,7,11,0.4230769230769231,0,0.0,0,0,3,0,18,26,38,0,1,2,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,7.5
265,1,0,0.7478991596638656,0,2,0,3,11,0.5238095238095238,0,0.0,0,0,6,0,16,21,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.5
266,3,0,0.7478991596638656,0,6,5,7,13,0.52,0,0.0,0,0,6,0,18,25,41,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,8.1
267,0,0,0.7478991596638656,0,2,2,7,11,0.7857142857142857,0,0.0,0,0,2,0,4,14,23,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5.4
268,1,0,0.7478991596638656,0,2,1,5,19,0.7037037037037037,0,0.0,0,0,1,0,9,27,35,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7.6
269,1,0,0.7478991596638656,0,1,0,6,8,0.6153846153846154,0,0.0,0,0,3,0,8,13,20,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.8
270,1,0,0.7478991596638656,2,1,1,3,11,0.44,0,0.0,0,0,10,0,24,25,34,0,4,2,0,0,0,0,5,0,0,10,0,0,1,0,0,0,0,7.7
271,1,0,0.7478991596638656,0,4,3,4,8,0.5,0,0.0,0,0,7,0,15,16,24,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.6
272,0,0,0.7478991596638656,0,1,1,6,14,0.5833333333333334,0,0.0,0,0,4,0,14,24,34,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.6
273,5,0,0.7478991596638656,0,5,2,2,12,0.5217391304347826,0,0.0,0,0,9,0,20,23,30,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.0
274,0,0,0.7478991596638656,0,2,2,6,16,0.8,0,0.0,0,0,3,0,7,20,29,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5.7
275,2,0,0.7478991596638656,0,4,2,4,17,0.6538461538461539,0,0.0,0,0,10,0,19,26,38,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,6.6
276,0,0,0.7478991596638656,0,0,0,4,36,0.8780487804878049,0,0.0,0,0,6,0,11,41,46,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.1
277,0,0,0.7478991596638656,2,0,0,3,15,0.4545454545454545,0,0.0,0,0,8,0,26,33,40,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,6.7
278,1,0,0.7478991596638656,0,4,2,7,21,0.7,0,0.0,0,0,6,0,15,30,44,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7.5
279,1,0,0.7478991596638656,0,1,1,2,14,0.7368421052631579,0,0.0,0,0,7,0,12,19,22,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4.5
280,1,0,0.7478991596638656,1,1,1,1,11,0.3142857142857143,0,0.0,0,0,10,0,34,35,40,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,7.2
281,1,0,0.7478991596638656,0,1,0,2,5,0.3125,0,0.0,0,0,4,0,15,16,21,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6.3
282,3,0,0.7478991596638656,1,6,3,5,20,0.7692307692307693,0,0.0,0,0,6,0,12,26,40,0,1,1,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,8.6
283,0,0,0.7478991596638656,0,1,0,4,8,0.3636363636363637,0,0.0,0,0,2,0,16,22,28,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5.8
284,0,0,0.7478991596638656,0,1,0,5,28,0.7777777777777778,0,0.0,0,0,9,0,16,36,45,0,1,0,0,0,0,0,2,0,0,8,0,0,1,0,0,0,0,7.3
285,2,0,0.7478991596638656,3,3,2,5,9,0.2903225806451613,0,0.0,0,0,4,0,26,31,46,0,2,4,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,8.4
286,0,0,0.7478991596638656,0,1,0,3,32,0.8888888888888888,0,0.0,0,0,15,0,19,36,41,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7.0
