player_id,name,role,acted_as_sweeper,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,assists,chances_created,goals,pass_success,total_shots,blocked_shots,shot_accuracy,shot_off_target,shot_on_target,shots_woodwork,accurate_long_balls,crosses,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
39455,Sokratis Papastathopoulos,Defender,,,,90,,,,,46,0,1,0,85%,0,0,0%,0,0,0,4,0,1,10,54,66,3,6,6,0,0,0,4,7,1,1,5,1,1,0,0,,,,7.2
52133,David Luiz,Defender,,,,90,,,,,48,0,0,0,79%,0,0,0%,0,0,0,3,0,0,9,61,76,0,2,8,0,0,0,1,3,1,1,6,1,0,0,0,,1,,7
38521,Nacho Monreal,Defender,,,,90,,,,,51,0,0,0,86%,0,0,0%,0,0,0,1,2,2,1,59,76,3,5,6,0,2,2,3,7,0,0,2,0,0,0,0,,,,7.6
531629,Daniel Ceballos,Midfielder,,,,83,,,,,63,2,0,0,90%,3,1,33%,1,1,0,4,5,3,6,70,97,2,0,0,3,4,4,10,9,2,0,7,2,2,3,0,1,,,8.7
800609,Matteo Guendouzi,Midfielder,,,,90,,,,,54,0,0,0,95%,1,0,100%,0,1,0,1,0,0,1,57,71,6,1,0,0,0,0,6,4,0,4,4,2,1,2,0,,,,6.9
748382,Reiss Nelson,Attacker,,,,45,,,,,9,0,0,0,90%,2,1,50%,0,1,0,0,1,1,0,10,16,0,0,0,2,0,0,4,0,2,0,1,0,0,0,0,1,,,5.9
860975,Joseph Willock,Midfielder,,,,90,,,,,56,0,0,0,88%,1,1,0%,0,0,0,6,1,2,9,64,79,1,1,2,1,3,3,4,5,3,1,6,1,0,0,0,,,,7.4
150565,Pierre-Emerick Aubameyang,Attacker,,,,90,,,,,14,0,0,1,56%,3,0,67%,1,2,0,0,4,1,1,25,42,1,1,0,2,2,0,5,2,0,0,3,1,0,0,0,,1,,7.3
169193,Alexandre Lacazette,Attacker,,,,71,,,,,12,0,0,1,60%,2,0,100%,0,2,0,1,0,1,1,20,26,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,,,7.7
244563,Jota,Attacker,,,,15,,,,,8,0,0,0,73%,1,0,100%,0,1,0,0,0,1,1,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,6
724368,Keinan Davis,Attacker,,,,3,,,,,1,0,0,0,33%,0,0,0%,0,0,0,0,0,0,0,3,6,0,2,0,1,0,0,1,2,0,0,0,0,0,0,1,0,,,
24155,Tom Heaton,Keeper,0,1,2,90,0,2,2,2,12,,,,,0,0,0%,0,0,0,4,0,0,10,19,25,0,1,0,0,0,0,1,1,1,0,3,0,0,0,0,,,,5.2
111930,Ahmed El Mohamady,Defender,,,,90,,,,,66,0,1,0,92%,0,0,0%,0,0,0,3,11,5,5,72,106,1,2,1,0,1,1,2,5,1,3,16,1,1,1,0,,,,7.4
294254,Björn Engels,Defender,,,,90,,,,,53,0,0,0,88%,1,0,0%,1,0,0,2,0,0,4,60,66,2,8,2,0,0,0,3,8,1,2,5,0,0,0,0,,,,6.3
419664,Tyrone Mings,Defender,,,,90,,,,,51,0,0,0,77%,0,0,0%,0,0,0,4,1,1,11,66,81,3,6,6,0,0,0,4,7,2,3,7,1,1,0,0,,,,6.6
102356,Neil Taylor,Defender,,,,90,,,,,44,0,0,0,83%,2,1,0%,1,0,0,1,1,1,4,53,75,2,0,3,1,0,0,4,1,1,0,8,1,1,0,0,,,,5.7
356406,John McGinn,Midfielder,,,,90,,,,,29,0,0,0,74%,6,1,50%,2,3,0,5,2,2,7,39,66,1,1,0,4,2,2,6,8,0,0,4,0,0,5,0,,,,7
787350,Douglas Luiz,Midfielder,,,,90,,,,,53,0,0,1,91%,2,1,50%,0,1,0,5,0,1,6,58,78,1,1,2,1,2,2,4,6,1,1,7,0,0,3,0,,,,7.1
312765,Jack Grealish,Attacker,,,,90,,,,,38,1,0,0,78%,2,0,0%,2,0,0,4,6,5,6,49,69,0,1,0,2,1,1,2,6,0,0,6,2,2,2,0,,,,7.8
513492,Trezeguet,Attacker,,,,87,,,,,20,0,0,0,87%,3,2,33%,0,1,0,1,4,0,1,23,43,2,1,0,2,2,1,7,4,2,0,2,1,0,1,0,1,,,5.9
656562,Wesley,Attacker,,,,90,,,,,8,0,1,0,53%,2,0,50%,1,1,0,1,0,1,1,15,27,7,3,1,2,2,2,11,6,1,0,0,0,0,1,0,,,,6
562267,Anwar El-Ghazi,Attacker,,,,75,,,,,19,0,0,0,86%,2,0,0%,2,0,0,1,6,0,3,22,34,3,2,0,1,0,0,4,3,0,0,0,1,1,0,0,1,,,6
231592,Aaron Mooy,Midfielder,,,,5,,,,,3,0,0,0,50%,0,0,0%,0,0,0,0,2,0,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
599425,Florin Andone,Attacker,,,,16,,,,,2,0,0,0,100%,0,0,0%,0,0,0,0,0,1,0,2,8,0,1,1,0,1,0,1,2,0,0,1,0,0,1,1,0,,,6.2
391064,Neal Maupay,Attacker,,,,23,,,,,7,0,0,0,88%,2,0,0%,2,0,0,0,1,0,1,8,21,1,1,0,1,3,0,5,3,0,0,1,1,1,1,1,0,,,5.7
185644,Mathew Ryan,Keeper,0,1,0,90,0,2,2,6,22,,,,,0,0,0%,0,0,0,7,0,0,11,26,35,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,5.9
213688,Martin Montoya,Defender,,,,90,,,,,43,0,1,0,80%,0,0,0%,0,0,0,3,4,1,7,54,90,0,2,1,2,2,0,8,8,2,0,5,4,1,2,0,,,,6.4
174325,Shane Duffy,Defender,,,,90,,,,,47,0,0,0,84%,1,0,0%,1,0,0,3,0,0,4,56,62,0,4,2,0,0,0,1,6,0,0,4,1,1,1,0,,,,6.8
201690,Lewis Dunk,Defender,,,,90,,,,,49,0,0,0,83%,1,0,0%,1,0,0,5,0,0,10,59,71,1,1,1,0,1,1,2,3,0,4,12,1,1,0,0,,,,7
188058,Daniel Burn,Defender,,,,90,,,,,36,0,1,0,75%,2,0,0%,2,0,0,4,2,2,7,48,69,0,7,4,1,0,0,4,9,1,3,5,2,1,0,0,,,,7.3
416850,Solly March,Midfielder,,,,90,,,,,32,0,0,0,74%,1,0,100%,0,1,0,3,8,2,6,43,78,5,3,2,2,4,3,9,8,0,0,6,1,0,1,0,,,,6.7
167008,Pascal Gross,Midfielder,,,,67,,,,,30,0,2,0,86%,1,1,0%,0,0,0,2,5,5,2,35,54,1,3,0,1,0,0,6,6,1,0,3,3,1,0,0,1,,,7.2
62336,Dale Stephens,Midfielder,,,,90,,,,,45,0,0,0,82%,2,1,50%,0,1,0,3,0,0,6,55,69,0,1,4,0,0,0,4,5,1,2,12,3,1,1,0,,,,6.9
178765,Davy Pröpper,Midfielder,,,,90,,,,,51,0,0,0,80%,1,0,100%,0,1,0,2,2,1,4,64,86,1,4,1,1,1,1,9,7,3,3,5,2,1,0,0,,,,6.9
318615,Leandro Trossard,Attacker,,,,85,,,,,18,0,0,1,69%,4,1,25%,2,1,0,2,1,0,3,26,40,0,0,0,2,2,1,4,3,1,0,2,1,1,1,0,1,,,7.4
35523,Glenn Murray,Attacker,,,,74,,,,,10,0,1,0,67%,1,0,0%,1,0,0,0,0,1,0,15,25,5,4,0,2,2,0,13,7,2,0,4,1,0,2,0,1,,,5.6
239219,Mateo Kovacic,Midfielder,,,,19,,,,,6,0,0,0,67%,0,0,0%,0,0,0,0,0,0,1,9,14,0,0,0,1,1,1,3,1,0,1,4,0,0,0,1,0,,,5.8
749661,Tammy Abraham,Attacker,,,,29,,,,,7,0,0,0,88%,2,0,0%,2,0,0,1,0,1,1,8,11,4,2,0,0,0,0,4,2,0,0,2,0,0,0,1,0,,,5.9
94086,Willian,Attacker,,,,19,,,,,8,0,0,0,73%,1,0,0%,1,0,0,1,2,0,1,11,18,0,1,0,0,0,0,1,3,0,0,1,1,1,1,1,0,,,6.2
317564,Kepa Arrizabalaga,Keeper,0,1,0,90,0,2,2,5,24,,,,,0,0,0%,0,0,0,7,0,0,13,30,43,0,0,1,0,0,0,1,1,0,0,7,1,1,0,0,,,,7.5
72541,César Azpilicueta,Defender,,,,90,,,,,35,0,0,0,74%,0,0,0%,0,0,0,1,4,2,2,47,79,2,6,3,0,0,0,3,10,1,0,4,2,1,2,0,,,,7.2
449232,Andreas Christensen,Defender,,,,90,,,,,26,0,0,0,81%,0,0,0%,0,0,0,0,0,0,4,32,49,1,0,8,0,0,0,1,3,0,2,6,2,1,1,0,,,,7
281207,Kurt Zouma,Defender,,,,90,,,,,41,0,0,0,84%,2,0,50%,1,1,0,3,0,0,5,49,62,0,2,3,0,3,1,3,3,0,2,8,0,0,0,0,,,,6.8
267371,Emerson,Defender,,,,90,,,,,49,0,0,0,74%,0,0,0%,0,0,0,2,3,1,5,66,103,0,2,2,2,2,2,3,14,1,1,9,6,3,4,0,,,,7.8
319300,N'Golo Kanté,Midfielder,,,,90,,,,,43,0,0,0,80%,1,1,0%,0,0,0,1,1,1,3,54,71,0,0,3,2,1,1,5,5,1,1,8,3,1,1,0,,,,6.7
282775,Jorginho,Midfielder,,,,71,,,,,35,0,0,0,76%,1,0,0%,1,0,0,4,0,0,7,46,55,1,1,0,0,2,1,6,4,2,1,5,2,1,0,0,1,1,,6.3
150250,Pedro Rodriguez,Attacker,,,,90,,,,,28,0,0,0,82%,1,0,0%,1,0,0,1,3,2,3,34,57,0,0,0,4,2,1,8,6,2,0,7,3,1,2,0,,,,6.3
750032,Mason Mount,Midfielder,,,,90,,,,,27,0,0,1,84%,5,1,60%,1,3,0,0,5,1,1,32,63,1,2,1,6,1,1,9,8,1,2,6,3,2,2,0,,,,7.8
688295,Christian Pulisic,Attacker,,,,71,,,,,18,0,0,0,86%,0,0,0%,0,0,0,0,2,0,0,21,45,1,2,0,5,7,2,13,7,1,0,3,2,2,1,0,1,,,5.7
46469,Olivier Giroud,Attacker,,,,61,,,,,12,0,1,0,80%,1,0,100%,0,1,0,0,0,3,0,15,22,3,5,2,0,0,0,4,5,0,0,1,0,0,0,0,1,,,7
603329,Mason Holgate,Defender,,,,17,,,,,3,0,0,0,43%,0,0,0%,0,0,0,1,0,0,1,7,13,2,1,2,0,0,0,2,2,0,1,0,1,1,1,1,0,,,6.4
31013,Theo Walcott,Midfielder,,,,27,,,,,2,0,0,0,50%,0,0,0%,0,0,0,0,1,0,0,4,10,1,0,0,2,1,1,3,1,0,0,0,0,0,0,1,0,,,5.8
747926,Moise Kean,Attacker,,,,18,,,,,5,0,0,0,100%,2,0,0%,2,0,0,0,0,0,0,5,14,2,1,0,2,3,2,5,4,0,0,2,0,0,1,1,0,,,6.1
303919,Jordan Pickford,Keeper,0,2,0,90,0,2,1,9,19,,,,,0,0,0%,0,0,0,7,0,0,20,32,43,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,,,7.2
77690,Seamus Coleman,Defender,,,,90,,,,,18,0,0,0,58%,1,0,0%,1,0,0,5,1,0,8,31,69,0,1,4,2,5,4,4,5,1,0,6,0,0,0,0,,1,,7
290410,Michael Keane,Defender,,,,90,,,,,27,0,0,0,79%,0,0,0%,0,0,0,1,0,0,3,34,50,7,6,9,1,0,0,9,7,1,0,6,1,1,0,0,,,,6.8
496042,Yerry Mina,Defender,,,,90,,,,,24,0,0,0,71%,0,0,0%,0,0,0,1,0,0,8,34,48,3,6,8,0,0,0,3,8,0,1,2,2,1,0,0,,,,7.4
210111,Lucas Digne,Defender,,,,73,,,,,17,1,0,0,77%,3,1,33%,1,1,0,2,6,2,3,22,53,0,2,6,1,1,1,4,6,2,0,4,3,3,0,0,1,,,8.2
445226,Jean-Philippe Gbamin,Midfielder,,,,90,,,,,26,0,0,0,67%,0,0,0%,0,0,0,1,0,0,6,39,56,1,2,3,2,3,2,7,8,2,1,4,3,2,1,0,,,,7.3
361770,André Gomes,Midfielder,,,,90,,,,,30,0,0,0,83%,0,0,0%,0,0,0,1,0,2,2,36,48,2,0,0,2,3,2,9,5,1,0,11,2,1,1,0,,1,,6.8
654908,Richarlison,Attacker,,,,63,,,,,5,0,0,0,36%,3,1,0%,2,0,0,0,1,0,1,14,34,2,4,1,4,1,0,7,7,0,1,5,1,1,2,0,1,,,6.2
157729,Gylfi Sigurdsson,Midfielder,,,,90,,,,,11,0,1,0,85%,1,1,0%,0,0,0,0,1,2,0,13,31,0,0,0,5,4,1,9,4,0,0,4,1,1,2,0,,,,6
265116,Bernard,Midfielder,,,,90,,,,,13,0,0,1,62%,2,1,50%,0,1,0,1,1,3,3,21,46,1,0,2,3,6,5,10,10,3,1,4,4,4,1,0,,,,8.4
612150,Dominic Calvert-Lewin,Attacker,,,,72,,,,,4,0,0,0,36%,0,0,0%,0,0,0,0,0,0,0,11,21,6,5,0,0,2,1,7,9,1,1,3,2,1,1,0,1,,,6.9
37459,David Silva,Midfielder,,,,12,,,,,3,0,0,0,75%,0,0,0%,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,,,5.8
576165,Gabriel Jesus,Attacker,,,,24,,,,,6,0,0,0,100%,4,2,0%,2,0,0,1,0,0,1,6,16,1,2,0,0,3,3,2,5,1,0,3,0,0,0,1,0,,,6.3
278343,Riyad Mahrez,Attacker,,,,10,,,,,7,0,0,0,88%,0,0,0%,0,0,0,0,1,0,0,8,14,1,0,0,1,1,0,3,0,0,0,1,0,0,0,1,0,,,5.5
363364,Ederson Moraes,Keeper,0,0,2,90,0,0,0,5,30,,,,,0,0,0%,0,0,0,5,0,0,8,33,39,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,,,5.2
159833,Kyle Walker,Defender,,,,90,,,,,63,0,0,0,86%,0,0,0%,0,0,0,3,3,2,5,73,91,1,1,1,1,3,2,3,5,0,0,5,2,2,0,0,,,,7
174321,Nicolas Otamendi,Defender,,,,90,,,,,73,0,0,0,94%,2,1,50%,0,1,0,2,0,1,3,78,90,1,6,4,0,0,0,3,6,3,1,4,0,0,0,0,,,,6.6
411617,Aymeric Laporte,Defender,,,,90,,,,,75,0,0,0,96%,1,0,100%,0,1,0,3,0,0,4,78,88,1,1,3,0,0,0,2,4,2,2,11,3,1,0,0,,,,6.8
623621,Oleksandr Zinchenko,Defender,,,,90,,,,,63,0,0,0,94%,2,0,100%,0,2,0,2,4,1,6,67,85,2,1,0,1,0,0,6,2,0,1,6,1,1,0,0,,,,6.3
169200,Kevin De Bruyne,Midfielder,,,,90,,,,,39,2,3,0,85%,4,1,25%,2,1,0,5,18,9,5,46,79,1,0,0,1,3,0,9,2,0,0,5,1,0,1,0,,,,8.7
675088,Rodri,Midfielder,,,,78,,,,,56,0,0,0,98%,1,0,100%,0,1,0,7,0,2,8,57,71,0,3,2,1,0,0,2,7,0,2,3,4,1,0,0,1,,,7.1
178818,Ilkay Gündogan,Midfielder,,,,90,,,,,57,0,0,0,86%,2,1,0%,1,0,0,1,1,3,4,66,76,0,0,0,0,0,0,5,1,1,2,10,0,0,1,0,,,,6.4
488139,Bernardo Silva,Attacker,,,,80,,,,,39,0,0,0,85%,5,2,20%,1,1,0,0,2,1,2,46,71,2,1,0,0,4,3,7,6,4,2,5,1,0,1,0,1,,,7.5
37412,Sergio Agüero,Attacker,,,,66,,,,,8,0,1,1,80%,3,1,33%,1,1,0,0,0,1,1,10,23,0,0,0,2,0,0,3,0,1,0,2,0,0,0,0,1,,,7
246575,Raheem Sterling,Attacker,,,,90,,,,,32,0,1,1,84%,6,3,33%,1,2,0,0,2,2,0,38,57,0,0,0,2,2,1,7,5,2,0,5,3,2,1,0,,1,,7.8
363318,Sam Byram,Defender,,,,1,,,,,2,0,0,0,67%,0,0,0%,0,0,0,0,0,0,0,3,6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,,
40100,Alexander Tettey,Midfielder,,,,3,,,,,5,0,0,0,71%,0,0,0%,0,0,0,0,0,0,2,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
36379,Mario Vrancic,Midfielder,,,,6,,,,,7,0,0,0,100%,1,1,0%,0,0,0,1,0,1,1,7,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,
24229,Tim Krul,Keeper,0,2,0,90,0,3,2,5,27,,,,,0,0,0%,0,0,0,7,0,0,15,36,46,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,,,,6.6
956621,Max Aarons,Defender,,,,90,,,,,49,0,1,0,88%,1,1,0%,0,0,0,1,1,1,2,56,76,0,0,1,0,0,0,2,3,2,0,3,0,0,3,0,,1,,6.8
202180,Grant Hanley,Defender,,,,90,,,,,50,0,0,0,91%,1,0,0%,1,0,0,1,0,0,3,55,68,1,6,5,1,0,0,4,9,1,1,4,2,2,1,0,,,,7.1
662936,Ben Godfrey,Defender,,,,90,,,,,51,0,0,0,94%,0,0,0%,0,0,0,4,0,0,6,54,63,0,1,8,0,0,0,0,1,0,0,8,0,0,0,0,,,,6.8
864983,Jamal Lewis,Defender,,,,89,,,,,42,0,0,0,86%,0,0,0%,0,0,0,2,1,0,2,49,65,0,0,1,0,5,3,2,4,0,1,3,1,1,0,0,1,,,7.4
243828,Tom Trybull,Midfielder,,,,87,,,,,66,0,0,0,94%,1,0,0%,1,0,0,4,0,1,5,70,83,2,4,1,0,0,0,5,9,1,2,4,5,4,1,0,1,,,7.8
212892,Moritz Leitner,Midfielder,,,,90,,,,,95,0,0,0,90%,0,0,0%,0,0,0,5,0,0,8,105,118,1,0,1,1,3,3,3,7,0,0,12,2,2,2,0,,,,7.4
610184,Emiliano Buendia,Attacker,,,,90,,,,,50,0,0,0,83%,1,1,0%,0,0,0,1,11,4,4,60,86,0,0,0,5,3,2,8,4,1,0,3,1,0,1,0,,,,6.7
189909,Marco Stiepermann,Midfielder,,,,84,,,,,34,0,0,0,79%,2,1,50%,0,1,0,1,0,1,2,43,61,2,2,3,1,0,0,5,5,2,1,7,1,1,2,0,1,,,7.1
789593,Todd Cantwell,Attacker,,,,90,,,,,41,2,1,0,85%,1,0,100%,0,1,0,1,0,5,3,48,63,1,0,0,1,2,1,6,3,2,0,2,1,0,1,0,,,,8.6
66578,Teemu Pukki,Attacker,,,,90,,,,,10,0,1,3,100%,7,0,86%,1,6,0,0,2,1,0,10,29,2,0,0,1,2,2,3,3,0,0,3,1,1,0,0,,,,9.7
23268,Phil Jagielka,Defender,,,,1,,,,,2,0,0,0,100%,0,0,0%,0,0,0,0,0,0,0,2,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,,,
106954,Luke Freeman,Midfielder,,,,61,,,,,15,0,0,0,75%,1,1,0%,0,0,0,2,3,1,3,20,40,0,1,1,2,2,0,11,3,3,3,3,1,1,1,1,0,1,,5.9
509151,Oliver McBurnie,Attacker,,,,34,,,,,3,0,0,0,30%,2,0,0%,2,0,0,0,0,0,1,10,28,4,4,3,3,1,1,10,5,1,1,6,0,0,0,1,0,,,5.7
719330,Dean Henderson,Keeper,0,1,0,90,1,4,1,5,11,,,,,0,0,0%,0,0,0,7,0,0,15,19,31,0,1,1,0,0,0,0,1,0,0,10,0,0,0,0,,,,7.6
113772,Chris Basham,Defender,,,,90,,,,,22,0,0,0,79%,0,0,0%,0,0,0,2,1,1,6,28,49,1,3,5,0,0,0,1,7,0,2,6,3,0,1,0,,,,7.4
295062,John Egan,Defender,,,,90,,,,,24,0,0,0,89%,0,0,0%,0,0,0,0,0,0,2,27,34,1,2,4,0,0,0,4,3,3,1,2,0,0,1,0,,,,6.7
410364,Jack O'Connell,Defender,,,,90,,,,,32,0,0,0,76%,3,1,33%,1,1,0,7,0,0,14,42,64,6,6,11,1,0,0,8,7,1,0,5,0,0,1,0,,,,7.1
199494,George Baldock,Midfielder,,,,90,,,,,21,0,0,0,81%,0,0,0%,0,0,0,0,6,0,3,26,60,3,3,6,0,4,2,9,8,4,2,3,2,1,1,0,,1,,7.2
429955,John Lundstram,Midfielder,,,,90,,,,,38,0,1,1,88%,2,0,50%,1,1,0,6,2,1,7,43,70,0,1,4,1,2,0,6,5,1,2,6,4,2,0,0,,1,,8
210971,Oliver Norwood,Midfielder,,,,90,,,,,41,0,0,0,82%,1,1,0%,0,0,0,9,5,5,16,50,64,0,0,0,0,0,0,1,5,1,1,7,2,1,3,0,,,,7.8
97194,John Fleck,Midfielder,,,,29,,,,,9,0,0,0,64%,1,0,0%,1,0,0,0,1,1,1,14,18,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,,,6.4
141576,Enda Stevens,Midfielder,,,,90,,,,,31,0,0,0,78%,1,1,0%,0,0,0,2,1,1,5,40,75,2,0,1,0,5,4,6,8,2,1,6,4,3,0,0,,,,7.6
31922,David McGoldrick,Attacker,,,,89,,,,,15,0,0,0,75%,2,1,50%,0,1,0,0,0,0,0,20,39,7,2,0,2,4,1,12,7,0,0,2,3,3,1,0,1,,,6.4
504085,Callum Robinson,Attacker,,,,56,,,,,10,0,0,0,77%,2,1,0%,1,0,0,0,2,0,0,13,26,2,0,0,1,1,0,4,2,0,0,2,1,0,1,0,1,,,6.1
862645,Moussa Djenepo,Midfielder,,,,13,,,,,6,0,0,0,100%,0,0,0%,0,0,0,0,0,0,0,6,12,1,0,1,0,1,0,3,3,1,0,0,1,1,2,1,0,1,,5.9
237563,Stuart Armstrong,Midfielder,,,,22,,,,,7,0,0,0,88%,0,0,0%,0,0,0,0,0,0,0,8,13,1,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,,,5.5
214426,Danny Ings,Attacker,,,,26,,,,,3,0,0,1,100%,4,1,25%,2,1,0,0,1,0,0,3,12,1,0,0,0,1,1,2,1,1,0,0,0,0,0,1,0,,,6.8
760746,Angus Gunn,Keeper,0,3,0,90,0,4,3,3,6,,,,,0,0,0%,0,0,0,6,0,0,19,19,29,0,1,1,0,0,0,0,1,0,0,8,0,0,0,0,,,,6.3
490868,Jan Bednarek,Defender,,,,90,,,,,23,0,0,0,77%,0,0,0%,0,0,0,2,0,0,7,30,51,1,1,6,0,0,0,3,2,1,3,6,1,0,0,0,,,,5
72665,Maya Yoshida,Defender,,,,90,,,,,21,0,0,0,70%,2,0,50%,1,1,0,5,0,0,10,30,40,1,2,4,0,0,0,2,3,0,0,3,1,1,0,0,,,,6.1
205893,Jannik Vestergaard,Defender,,,,90,,,,,12,0,0,0,55%,0,0,0%,0,0,0,2,1,1,7,22,40,0,4,7,0,0,0,1,4,0,2,5,0,0,0,0,,,,6.4
789596,Yan Valery,Defender,,,,90,,,,,21,0,1,0,68%,1,1,0%,0,0,0,1,3,1,6,31,61,2,1,4,3,2,2,5,6,0,1,7,3,0,0,0,,,,6.5
279490,James Ward-Prowse,Midfielder,,,,90,,,,,14,0,1,0,52%,0,0,0%,0,0,0,1,6,2,3,27,47,3,3,1,2,1,1,7,6,1,2,8,1,1,1,0,,,,6.4
212470,Oriol Romeu,Midfielder,,,,64,,,,,15,0,1,0,65%,0,0,0%,0,0,0,1,1,1,4,23,33,1,0,0,0,0,0,5,5,3,1,6,5,3,0,0,1,1,,6.6
266523,Pierre-Emile Højbjerg,Midfielder,,,,90,,,,,29,0,0,0,71%,3,2,33%,0,1,0,5,2,0,9,41,61,0,0,2,0,2,2,4,4,2,0,4,2,1,0,0,,,,6.6
46010,Ryan Bertrand,Defender,,,,77,,,,,12,0,0,0,55%,0,0,0%,0,0,0,1,3,0,5,22,40,4,1,0,0,0,0,4,1,0,0,3,0,0,0,0,1,,,5.6
599353,Che Adams,Attacker,,,,68,,,,,8,0,1,0,62%,2,0,0%,2,0,0,0,2,1,0,13,26,3,1,1,1,2,2,4,4,0,0,3,0,0,1,0,1,,,6.4
201664,Nathan Redmond,Midfielder,,,,90,,,,,15,0,0,0,71%,2,0,0%,2,0,0,1,0,2,3,21,32,1,1,0,0,2,2,3,4,1,1,2,1,1,0,0,,,,7
493647,Adama Traoré,Attacker,,,,45,,,,,13,0,0,0,81%,1,0,0%,1,0,0,0,4,1,1,16,39,1,0,0,0,5,3,4,5,1,0,1,0,0,2,1,0,,,6.4
639671,Patrick Cutrone,Attacker,,,,1,,,,,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,,,
843040,Pedro Neto,Attacker,,,,4,,,,,3,0,0,0,75%,0,0,0%,0,0,0,0,1,0,0,4,8,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,,,
40604,Rui Patricio,Keeper,0,1,0,90,0,1,1,1,8,,,,,0,0,0%,0,0,0,4,0,0,18,22,24,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,,,7.2
72417,Ryan Bennett,Defender,,,,90,,,,,25,0,0,0,81%,0,0,0%,0,0,0,0,1,0,3,31,39,1,2,5,0,0,0,3,2,1,0,6,0,0,0,0,,1,,6.3
247761,Conor Coady,Defender,,,,90,,,,,18,0,0,0,58%,0,0,0%,0,0,0,5,0,0,13,31,43,0,0,4,0,0,0,2,4,2,1,10,4,2,0,0,,,,7.2
246331,Willy Boly,Defender,,,,90,,,,,25,0,0,0,81%,0,0,0%,0,0,0,5,0,0,7,31,44,1,2,2,0,0,0,3,6,1,2,5,4,1,0,0,,,,6.8
239920,Matt Doherty,Midfielder,,,,45,,,,,13,0,0,0,81%,0,0,0%,0,0,0,1,1,0,2,16,20,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,,,5.6
424129,Leander Dendoncker,Midfielder,,,,90,,,,,22,0,0,0,76%,1,0,0%,1,0,0,1,0,0,1,29,38,4,3,0,2,0,0,8,4,1,1,7,1,0,0,0,,,,5.6
37549,Joao Moutinho,Midfielder,,,,90,,,,,37,1,0,0,79%,0,0,0%,0,0,0,2,4,3,4,47,65,0,1,0,1,1,1,4,7,2,1,6,3,3,2,0,,,,7.9
534684,Ruben Neves,Midfielder,,,,90,,,,,33,0,0,1,70%,1,0,100%,0,1,0,4,0,0,10,47,60,2,1,2,1,0,0,6,3,3,3,10,2,0,0,0,,1,,7.5
360918,Jonny,Midfielder,,,,90,,,,,26,0,0,0,87%,1,0,100%,0,1,0,1,0,0,2,30,56,0,1,0,2,1,1,5,3,2,5,2,1,1,0,0,,,,6.6
292313,Raul Jiménez,Attacker,,,,89,,,,,20,0,0,0,91%,2,1,0%,1,0,0,1,1,0,1,22,39,6,0,1,1,6,4,11,5,1,0,2,1,1,0,0,1,,,6.5
570461,Diogo Jota,Attacker,,,,86,,,,,20,0,0,0,83%,0,0,0%,0,0,0,2,1,1,2,24,45,2,0,0,4,6,0,15,3,2,1,4,1,1,2,0,1,,,5.1
111930,Ahmed El Mohamady,Defender,,,,4,,,,,2,0,0,0,100%,0,0,0%,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,
562267,Anwar El-Ghazi,Attacker,,,,13,,,,,2,0,1,1,100%,2,0,100%,0,2,0,0,0,0,0,2,9,0,1,0,0,1,1,0,3,0,0,0,0,0,1,1,0,,,7.5
24155,Tom Heaton,Keeper,0,0,0,90,1,1,1,2,18,,,,,0,0,0%,0,0,0,9,0,0,24,33,40,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,,,,7.1
612747,Frédéric Guilbert,Defender,,,,90,,,,,18,0,0,0,75%,1,0,0%,1,0,0,4,2,0,9,24,47,2,2,2,0,1,1,3,6,1,3,3,1,1,2,0,,1,,7.4
